esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: 3911
Scenario File Name: ../../resources/xosc/./lane_change.xosc
Number of Vehicles: 4
Index [-] , TimeStamp [s] , #1 Entity_Name [-] , #1 Entity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entity_Name [-] , #2 Entity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , #3 Entity_Name [-] , #3 Entity_ID [-] , #3 Current_Speed [m/s] , #3 Wheel_Angle [deg] , #3 Wheel_Rotation [-] , #3 bb_x [m] , #3 bb_y [m] , #3 bb_z [m] , #3 bb_length [m] , #3 bb_width [m] , #3 bb_height [m] , #3 World_Position_X [m] , #3 World_Position_Y [m] , #3 World_Position_Z [m] , #3 Vel_X [m/s] , #3 Vel_Y [m/s] , #3 Vel_Z [m/s] , #3 Acc_X [m/s2] , #3 Acc_Y [m/s2] , #3 Acc_Z [m/s2] , #3 Distance_Travelled_Along_Road_Segment [m] , #3 Lateral_Distance_Lanem [m] , #3 lane_id, #3 lane_offset [m] , #3 World_Heading_Angle [rad] , #3 Heading_Angle_Rate [rad/s] , #3 Relative_Heading_Angle [rad] , #3 Relative_Heading_Angle_Drive_Direction [rad] , #3 World_Pitch_Angle [rad] , #3 Road_Curvature [1/m] , #3 collision_ids , #4 Entity_Name [-] , #4 Entity_ID [-] , #4 Current_Speed [m/s] , #4 Wheel_Angle [deg] , #4 Wheel_Rotation [-] , #4 bb_x [m] , #4 bb_y [m] , #4 bb_z [m] , #4 bb_length [m] , #4 bb_width [m] , #4 bb_height [m] , #4 World_Position_X [m] , #4 World_Position_Y [m] , #4 World_Position_Z [m] , #4 Vel_X [m/s] , #4 Vel_Y [m/s] , #4 Vel_Z [m/s] , #4 Acc_X [m/s2] , #4 Acc_Y [m/s2] , #4 Acc_Z [m/s2] , #4 Distance_Travelled_Along_Road_Segment [m] , #4 Lateral_Distance_Lanem [m] , #4 lane_id, #4 lane_offset [m] , #4 World_Heading_Angle [rad] , #4 Heading_Angle_Rate [rad/s] , #4 Relative_Heading_Angle [rad] , #4 Relative_Heading_Angle_Drive_Direction [rad] , #4 World_Pitch_Angle [rad] , #4 Road_Curvature [1/m] , #4 collision_ids , 
10, 0.153000, Ego, 0, 20.000000, -0.014136, 2.459672, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 291.830761, -63.514465, 0.000000, -19.961149, -1.256136, 0.000000, -0.113903, 1.749925, 0.000000, 53.085464, -1.785000, -1, 0.000000, 3.203675, -0.089989, 0.000000, -0.000000, 0.000000, -0.004446, , Truck, 1, 20.000000, 0.000283, 2.459672, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 48.904876, -46.794678, 0.000000, 19.870144, -2.275561, 0.000000, 0.003772, 0.034738, 0.000000, 296.940484, 1.785000, 1, 0.000000, 6.169176, 0.001803, 3.141593, 0.000000, 0.000000, -0.000090, , Truck+, 2, 20.000000, 0.000119, 2.459672, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 42.943980, -46.110776, 0.000000, 19.869744, -2.279045, 0.000000, 0.001520, 0.015097, 0.000000, 302.939873, 1.785256, 1, 0.000256, 6.168985, 0.000759, 3.141927, 0.000334, 0.000000, -0.000085, , Truck++, 3, 20.000000, -0.000009, 2.459672, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 30.326807, -44.662698, 0.000000, 19.869530, -2.280910, 0.000000, -0.000340, -0.001127, 0.000000, 315.637827, 1.795099, 1, 0.010099, 6.168891, -0.000058, 3.142829, 0.001237, 0.000000, -0.000072, , 
11, 0.169000, Ego, 0, 20.000000, -0.014026, 3.373958, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 291.511354, -63.534091, 0.000000, -19.962953, -1.226608, 0.000000, -0.112787, 1.845505, 0.000000, 53.408023, -1.785000, -1, 0.000000, 3.202246, -0.089290, 0.000000, -0.000000, 0.000000, -0.004412, , Truck, 1, 20.000000, 0.000284, 3.373958, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 49.222799, -46.831077, 0.000000, 19.870208, -2.274968, 0.000000, 0.003975, 0.037042, 0.000000, 296.620536, 1.785000, 1, 0.000000, 6.169205, 0.001809, 3.141593, 0.000000, 0.000000, -0.000091, , Truck+, 2, 20.000000, 0.000127, 3.373958, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 43.261896, -46.147236, 0.000000, 19.869769, -2.278788, 0.000000, 0.001572, 0.016080, 0.000000, 302.619928, 1.785150, 1, 0.000150, 6.168998, 0.000808, 3.141912, 0.000320, 0.000000, -0.000085, , Truck++, 3, 20.000000, -0.000007, 3.373958, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 30.644719, -44.699192, 0.000000, 19.869524, -2.280924, 0.000000, -0.000372, -0.000878, 0.000000, 315.317856, 1.794707, 1, 0.009707, 6.168891, -0.000046, 3.142806, 0.001213, 0.000000, -0.000073, , 
12, 0.186000, Ego, 0, 20.000000, -0.013916, 4.345386, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 291.171953, -63.554445, 0.000000, -19.964759, -1.197313, 0.000000, -0.106227, 1.723202, 0.000000, 53.750722, -1.785000, -1, 0.000000, 3.200740, -0.088591, 0.000000, -0.000000, 0.000000, -0.004377, , Truck, 1, 20.000000, 0.000285, 4.345386, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 49.560594, -46.869742, 0.000000, 19.870272, -2.274373, 0.000000, 0.003791, 0.034983, 0.000000, 296.280591, 1.785000, 1, 0.000000, 6.169236, 0.001816, 3.141593, 0.000000, 0.000000, -0.000091, , Truck+, 2, 20.000000, 0.000134, 4.345386, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 43.599683, -46.185971, 0.000000, 19.869799, -2.278499, 0.000000, 0.001727, 0.016967, 0.000000, 302.279985, 1.785041, 1, 0.000041, 6.169013, 0.000853, 3.141898, 0.000305, 0.000000, -0.000085, , Truck++, 3, 20.000000, -0.000005, 4.345386, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 30.982501, -44.737968, 0.000000, 19.869520, -2.280933, 0.000000, -0.000282, -0.000558, 0.000000, 314.977886, 1.794299, 1, 0.009299, 6.168890, -0.000029, 3.142780, 0.001188, 0.000000, -0.000073, , 
13, 0.202000, Ego, 0, 20.000000, -0.013806, 5.259672, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 290.852490, -63.573137, 0.000000, -19.966446, -1.168241, 0.000000, -0.105404, 1.817048, 0.000000, 54.073242, -1.785000, -1, 0.000000, 3.199334, -0.087892, 0.000000, -0.000000, 0.000000, -0.004344, , Truck, 1, 20.000000, 0.000286, 5.259672, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 49.878519, -46.906122, 0.000000, 19.870336, -2.273776, 0.000000, 0.003996, 0.037303, 0.000000, 295.960643, 1.785000, 1, 0.000000, 6.169265, 0.001822, 3.141593, -0.000000, 0.000000, -0.000091, , Truck+, 2, 20.000000, 0.000141, 5.259672, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 43.917600, -46.222422, 0.000000, 19.869827, -2.278213, 0.000000, 0.001771, 0.017880, 0.000000, 301.960040, 1.784943, 1, -0.000057, 6.169027, 0.000898, 3.141885, 0.000292, 0.000000, -0.000086, , Truck++, 3, 20.000000, -0.000002, 5.259672, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 31.300413, -44.774463, 0.000000, 19.869515, -2.280937, 0.000000, -0.000306, -0.000246, 0.000000, 314.657915, 1.793923, 1, 0.008923, 6.168890, -0.000014, 3.142757, 0.001164, 0.000000, -0.000073, , 
14, 0.220000, Ego, 0, 20.000000, -0.013693, 0.005058, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 290.493061, -63.593631, 0.000000, -19.968246, -1.138536, 0.000000, -0.100000, 1.650276, 0.000000, 54.436055, -1.785000, -1, 0.000000, 3.197765, -0.087172, 0.000000, -0.000000, 0.000000, -0.004306, , Truck, 1, 20.000000, 0.000287, 0.005058, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 50.236187, -46.947039, 0.000000, 19.870403, -2.273159, 0.000000, 0.003727, 0.034279, 0.000000, 295.600702, 1.785000, 1, 0.000000, 6.169298, 0.001829, 3.141593, 0.000000, 0.000000, -0.000092, , Truck+, 2, 20.000000, 0.000148, 0.005058, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 44.275258, -46.263424, 0.000000, 19.869862, -2.277877, 0.000000, 0.001942, 0.018691, 0.000000, 301.600102, 1.784837, 1, -0.000163, 6.169044, 0.000940, 3.141871, 0.000279, 0.000000, -0.000086, , Truck++, 3, 20.000000, 0.000001, 0.005058, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 31.658064, -44.815520, 0.000000, 19.869511, -2.280934, 0.000000, -0.000181, 0.000171, 0.000000, 314.297948, 1.793509, 1, 0.008509, 6.168890, 0.000007, 3.142730, 0.001138, 0.000000, -0.000074, , 
15, 0.237000, Ego, 0, 20.000000, -0.013577, 0.976487, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 290.153573, -63.612470, 0.000000, -19.969903, -1.108198, 0.000000, -0.097488, 1.784561, 0.000000, 54.778689, -1.785000, -1, 0.000000, 3.196296, -0.086431, 0.000000, -0.000000, 0.000000, -0.004271, , Truck, 1, 20.000000, 0.000288, 0.976487, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 50.573985, -46.985672, 0.000000, 19.870471, -2.272522, 0.000000, 0.004011, 0.037504, 0.000000, 295.260757, 1.785000, 1, 0.000000, 6.169329, 0.001835, 3.141593, -0.000000, 0.000000, -0.000092, , Truck+, 2, 20.000000, 0.000155, 0.976487, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 44.613046, -46.302142, 0.000000, 19.869895, -2.277544, 0.000000, 0.001961, 0.019590, 0.000000, 301.260160, 1.784742, 1, -0.000258, 6.169061, 0.000984, 3.141859, 0.000266, 0.000000, -0.000086, , Truck++, 3, 20.000000, 0.000004, 0.976487, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 31.995846, -44.854296, 0.000000, 19.869508, -2.280924, 0.000000, -0.000219, 0.000562, 0.000000, 313.957982, 1.793126, 1, 0.008126, 6.168890, 0.000027, 3.142706, 0.001113, 0.000000, -0.000074, , 
16, 0.254000, Ego, 0, 20.000000, -0.013464, 1.947915, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 289.814058, -63.630813, 0.000000, -19.971506, -1.078977, 0.000000, -0.094271, 1.718895, 0.000000, 55.121301, -1.785000, -1, 0.000000, 3.194838, -0.085712, 0.000000, -0.000000, 0.000000, -0.004235, , Truck, 1, 20.000000, 0.000289, 1.947915, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 50.911784, -47.024294, 0.000000, 19.870538, -2.271900, 0.000000, 0.003926, 0.036563, 0.000000, 294.920813, 1.785000, 1, 0.000000, 6.169360, 0.001842, 3.141593, 0.000000, 0.000000, -0.000092, , Truck+, 2, 20.000000, 0.000161, 1.947915, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 44.950835, -46.340854, 0.000000, 19.869931, -2.277197, 0.000000, 0.002076, 0.020391, 0.000000, 300.920218, 1.784650, 1, -0.000350, 6.169078, 0.001025, 3.141847, 0.000254, 0.000000, -0.000087, , Truck++, 3, 20.000000, 0.000008, 1.947915, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 32.333627, -44.893071, 0.000000, 19.869505, -2.280908, 0.000000, -0.000147, 0.000983, 0.000000, 313.618041, 1.792751, 1, 0.007751, 6.168891, 0.000048, 3.142681, 0.001089, 0.000000, -0.000074, , 
17, 0.268000, Ego, 0, 20.000000, -0.013360, 2.747915, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 289.534438, -63.645548, 0.000000, -19.972808, -1.052536, 0.000000, -0.093038, 1.888648, 0.000000, 55.403434, -1.785000, -1, 0.000000, 3.193648, -0.085055, 0.000000, -0.000000, 0.000000, -0.004206, , Truck, 1, 20.000000, 0.000290, 2.747915, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 51.189972, -47.056093, 0.000000, 19.870598, -2.271332, 0.000000, 0.004285, 0.040624, 0.000000, 294.640859, 1.785000, 1, 0.000000, 6.169386, 0.001848, 3.141593, 0.000000, 0.000000, -0.000093, , Truck+, 2, 20.000000, 0.000167, 2.747915, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 45.229014, -46.372731, 0.000000, 19.869960, -2.276900, 0.000000, 0.002063, 0.021197, 0.000000, 300.640266, 1.784579, 1, -0.000421, 6.169093, 0.001065, 3.141837, 0.000245, 0.000000, -0.000087, , Truck++, 3, 20.000000, 0.000010, 2.747915, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 32.611800, -44.925004, 0.000000, 19.869502, -2.280889, 0.000000, -0.000214, 0.001314, 0.000000, 313.338089, 1.792449, 1, 0.007449, 6.168892, 0.000064, 3.142661, 0.001069, 0.000000, -0.000075, , 
18, 0.286000, Ego, 0, 20.000000, -0.013254, 3.776487, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 289.174900, -63.664007, 0.000000, -19.974369, -1.025475, 0.000000, -0.086710, 1.503409, 0.000000, 55.766157, -1.785000, -1, 0.000000, 3.192129, -0.084380, 0.000000, -0.000000, 0.000000, -0.004169, , Truck, 1, 20.000000, 0.000291, 3.776487, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 51.547644, -47.096966, 0.000000, 19.870663, -2.270743, 0.000000, 0.003583, 0.032711, 0.000000, 294.280919, 1.785000, 1, 0.000000, 6.169419, 0.001854, 3.141593, 0.000000, 0.000000, -0.000093, , Truck+, 2, 20.000000, 0.000172, 3.776487, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 45.586674, -46.413708, 0.000000, 19.870002, -2.276509, 0.000000, 0.002332, 0.021755, 0.000000, 300.280328, 1.784489, 1, -0.000511, 6.169113, 0.001094, 3.141826, 0.000233, 0.000000, -0.000087, , Truck++, 3, 20.000000, 0.000014, 3.776487, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 32.969452, -44.966059, 0.000000, 19.869503, -2.280856, 0.000000, 0.000051, 0.001849, 0.000000, 312.978151, 1.792069, 1, 0.007069, 6.168894, 0.000092, 3.142636, 0.001043, 0.000000, -0.000075, , 
19, 0.308000, Ego, 0, 20.000000, -0.013122, 5.033629, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 288.735423, -63.685829, 0.000000, -19.976203, -0.991946, 0.000000, -0.083386, 1.524029, 0.000000, 56.209455, -1.785000, -1, 0.000000, 3.190291, -0.083535, 0.000000, -0.000000, 0.000000, -0.004123, , Truck, 1, 20.000000, 0.000292, 5.033629, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 51.984801, -47.146906, 0.000000, 19.870775, -2.270008, 0.000000, 0.005108, 0.033416, 0.000000, 293.840991, 1.785000, 1, 0.000000, 6.169460, 0.001862, 3.141593, 0.000000, 0.000000, -0.000093, , Truck+, 2, 20.000000, 0.000178, 5.033629, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 46.023816, -46.463781, 0.000000, 19.870086, -2.276018, 0.000000, 0.003841, 0.022311, 0.000000, 299.840403, 1.784384, 1, -0.000616, 6.169137, 0.001130, 3.141812, 0.000220, 0.000000, -0.000088, , Truck++, 3, 20.000000, 0.000020, 5.033629, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 33.406581, -45.016237, 0.000000, 19.869537, -2.280804, 0.000000, 0.001556, 0.002367, 0.000000, 312.538227, 1.791616, 1, 0.006616, 6.168897, 0.000126, 3.142606, 0.001013, 0.000000, -0.000075, , 
20, 0.320000, Ego, 0, 20.000000, -0.013009, 5.719344, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 288.495697, -63.697393, 0.000000, -19.977214, -0.963669, 0.000000, -0.084231, 2.356401, 0.000000, 56.451235, -1.785000, -1, 0.000000, 3.189297, -0.082815, 0.000000, -0.000000, 0.000000, -0.004098, , Truck, 1, 20.000000, 0.000293, 5.719344, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 52.223251, -47.174139, 0.000000, 19.870856, -2.269379, 0.000000, 0.006774, 0.052399, 0.000000, 293.601031, 1.785000, 1, 0.000000, 6.169483, 0.001868, 3.141593, 0.000000, 0.000000, -0.000094, , Truck+, 2, 20.000000, 0.000186, 5.719344, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 46.262258, -46.491089, 0.000000, 19.870128, -2.275737, 0.000000, 0.003458, 0.023381, 0.000000, 299.600444, 1.784330, 1, -0.000670, 6.169152, 0.001181, 3.141805, 0.000213, 0.000000, -0.000088, , Truck++, 3, 20.000000, 0.000021, 5.719344, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 33.645016, -45.043606, 0.000000, 19.869550, -2.280773, 0.000000, 0.001083, 0.002607, 0.000000, 312.298268, 1.791374, 1, 0.006374, 6.168898, 0.000136, 3.142589, 0.000997, 0.000000, -0.000076, , 
21, 0.335000, Ego, 0, 20.000000, -0.012919, 0.293301, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 288.196021, -63.711515, 0.000000, -19.978395, -0.941419, 0.000000, -0.078747, 1.483327, 0.000000, 56.753445, -1.785000, -1, 0.000000, 3.188064, -0.082246, 0.000000, -0.000000, 0.000000, -0.004067, , Truck, 1, 20.000000, 0.000294, 0.293301, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 52.521315, -47.208172, 0.000000, 19.870911, -2.268877, 0.000000, 0.003647, 0.033477, 0.000000, 293.301082, 1.785000, 1, 0.000000, 6.169511, 0.001873, 3.141593, 0.000000, 0.000000, -0.000094, , Truck+, 2, 20.000000, 0.000189, 0.293301, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 46.560310, -46.525220, 0.000000, 19.870166, -2.275378, 0.000000, 0.002558, 0.023915, 0.000000, 299.300495, 1.784265, 1, -0.000735, 6.169170, 0.001203, 3.141797, 0.000204, 0.000000, -0.000088, , Truck++, 3, 20.000000, 0.000025, 0.293301, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 33.943059, -45.077817, 0.000000, 19.869553, -2.280724, 0.000000, 0.000189, 0.003227, 0.000000, 311.998319, 1.791078, 1, 0.006078, 6.168901, 0.000161, 3.142569, 0.000976, 0.000000, -0.000076, , 
22, 0.352000, Ego, 0, 20.000000, -0.012813, 1.264730, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 287.856366, -63.727074, 0.000000, -19.979673, -0.915241, 0.000000, -0.075166, 1.539883, 0.000000, 57.095931, -1.785000, -1, 0.000000, 3.186677, -0.081571, 0.000000, -0.000000, 0.000000, -0.004031, , Truck, 1, 20.000000, 0.000295, 1.264730, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 52.859122, -47.246733, 0.000000, 19.870976, -2.268280, 0.000000, 0.003791, 0.035118, 0.000000, 292.961138, 1.785000, 1, 0.000000, 6.169543, 0.001879, 3.141593, -0.000000, 0.000000, -0.000094, , Truck+, 2, 20.000000, 0.000193, 1.264730, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 46.898104, -46.563894, 0.000000, 19.870210, -2.274963, 0.000000, 0.002577, 0.024455, 0.000000, 298.960553, 1.784194, 1, -0.000806, 6.169191, 0.001229, 3.141788, 0.000195, 0.000000, -0.000088, , Truck++, 3, 20.000000, 0.000030, 1.264730, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 34.280842, -45.116588, 0.000000, 19.869557, -2.280660, 0.000000, 0.000211, 0.003791, 0.000000, 311.658377, 1.790750, 1, 0.005750, 6.168904, 0.000189, 3.142546, 0.000954, 0.000000, -0.000076, , 
23, 0.368000, Ego, 0, 20.000000, -0.012704, 2.179016, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 287.536673, -63.741289, 0.000000, -19.980849, -0.888462, 0.000000, -0.073461, 1.673727, 0.000000, 57.418251, -1.785000, -1, 0.000000, 3.185383, -0.080874, 0.000000, -0.000000, 0.000000, -0.003998, , Truck, 1, 20.000000, 0.000296, 2.179016, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 53.177058, -47.283015, 0.000000, 19.871041, -2.267662, 0.000000, 0.004099, 0.038612, 0.000000, 292.641192, 1.785000, 1, 0.000000, 6.169573, 0.001886, 3.141593, 0.000000, 0.000000, -0.000094, , Truck+, 2, 20.000000, 0.000198, 2.179016, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 47.216028, -46.600287, 0.000000, 19.870251, -2.274561, 0.000000, 0.002559, 0.025101, 0.000000, 298.640607, 1.784129, 1, -0.000871, 6.169211, 0.001261, 3.141780, 0.000187, 0.000000, -0.000089, , Truck++, 3, 20.000000, 0.000034, 2.179016, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 34.598755, -45.153078, 0.000000, 19.869560, -2.280591, 0.000000, 0.000178, 0.004288, 0.000000, 311.338432, 1.790447, 1, 0.005447, 6.168907, 0.000214, 3.142525, 0.000933, 0.000000, -0.000077, , 
24, 0.384000, Ego, 0, 20.000000, -0.012598, 3.093301, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 287.216961, -63.755093, 0.000000, -19.981982, -0.862714, 0.000000, -0.070869, 1.609230, 0.000000, 57.740551, -1.785000, -1, 0.000000, 3.184100, -0.080200, 0.000000, -0.000000, 0.000000, -0.003965, , Truck, 1, 20.000000, 0.000297, 3.093301, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 53.494996, -47.319288, 0.000000, 19.871105, -2.267061, 0.000000, 0.004005, 0.037565, 0.000000, 292.321246, 1.785000, 1, 0.000000, 6.169603, 0.001892, 3.141593, 0.000000, 0.000000, -0.000095, , Truck+, 2, 20.000000, 0.000203, 3.093301, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 47.533952, -46.636674, 0.000000, 19.870293, -2.274151, 0.000000, 0.002650, 0.025659, 0.000000, 298.320662, 1.784067, 1, -0.000933, 6.169231, 0.001290, 3.141772, 0.000179, 0.000000, -0.000089, , Truck++, 3, 20.000000, 0.000038, 3.093301, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 34.916668, -45.189566, 0.000000, 19.869564, -2.280515, 0.000000, 0.000263, 0.004798, 0.000000, 311.018487, 1.790151, 1, 0.005151, 6.168911, 0.000240, 3.142505, 0.000912, 0.000000, -0.000077, , 
25, 0.401000, Ego, 0, 20.000000, -0.012489, 4.064730, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 286.877248, -63.769311, 0.000000, -19.983138, -0.836388, 0.000000, -0.067952, 1.548562, 0.000000, 58.082974, -1.785000, -1, 0.000000, 3.182748, -0.079505, 0.000000, -0.000000, 0.000000, -0.003929, , Truck, 1, 20.000000, 0.000298, 4.064730, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 53.832806, -47.357818, 0.000000, 19.871172, -2.266439, 0.000000, 0.003917, 0.036579, 0.000000, 291.981304, 1.785000, 1, 0.000000, 6.169636, 0.001898, 3.141593, 0.000000, 0.000000, -0.000095, , Truck+, 2, 20.000000, 0.000207, 4.064730, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 47.871748, -46.675327, 0.000000, 19.870340, -2.273705, 0.000000, 0.002735, 0.026179, 0.000000, 297.980720, 1.784004, 1, -0.000996, 6.169254, 0.001316, 3.141764, 0.000171, 0.000000, -0.000089, , Truck++, 3, 20.000000, 0.000042, 4.064730, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 35.254450, -45.228333, 0.000000, 19.869570, -2.280423, 0.000000, 0.000353, 0.005364, 0.000000, 310.678545, 1.789844, 1, 0.004844, 6.168916, 0.000268, 3.142483, 0.000890, 0.000000, -0.000077, , 
26, 0.417000, Ego, 0, 20.000000, -0.012379, 4.979016, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 286.557501, -63.782276, 0.000000, -19.984167, -0.810285, 0.000000, -0.064356, 1.631469, 0.000000, 58.405234, -1.785000, -1, 0.000000, 3.181487, -0.078809, 0.000000, -0.000000, 0.000000, -0.003896, , Truck, 1, 20.000000, 0.000299, 4.979016, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 54.150746, -47.394071, 0.000000, 19.871238, -2.265815, 0.000000, 0.004129, 0.038999, 0.000000, 291.661358, 1.785000, 1, 0.000000, 6.169666, 0.001905, 3.141593, 0.000000, 0.000000, -0.000095, , Truck+, 2, 20.000000, 0.000211, 4.979016, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 48.189674, -46.711699, 0.000000, 19.870383, -2.273277, 0.000000, 0.002738, 0.026764, 0.000000, 297.660775, 1.783947, 1, -0.001053, 6.169275, 0.001345, 3.141757, 0.000164, 0.000000, -0.000090, , Truck++, 3, 20.000000, 0.000046, 4.979016, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 35.572364, -45.264818, 0.000000, 19.869575, -2.280329, 0.000000, 0.000350, 0.005880, 0.000000, 310.358600, 1.789562, 1, 0.004562, 6.168920, 0.000294, 3.142463, 0.000870, 0.000000, -0.000077, , 
